startup_id,industry,founding_year,macro_climate,market_size_score,competition_intensity,founder_prior_exits,prior_failures,domain_experience_years,technical_cofounder,n_cofounders,cofounder_conflict,team_completeness,age_of_founder,funding_path,total_raised_usd,monthly_burn_rate,runway_months,product_market_fit_score,did_customer_validation,premature_scaling,pivots,unit_economics_score,marketing_effectiveness,weekly_hours,years_to_outcome,failure_reason,outcome,survived_5y,failed
STP008627,agriculture,2018,2.8,5.0,7.5,0,0,1.9,1,2,1.6,6.5,30,bootstrapped,13000.0,1400.0,9.3,9.3,0,1,2,7.2,5.3,47,13.1,survived,still_operating,1,0
STP008628,tech_saas,2009,6.0,5.4,2.7,1,1,4.0,1,3,2.5,5.0,35,bootstrapped,74000.0,6800.0,10.9,5.7,0,1,3,7.0,8.1,47,5.6,ran_out_of_cash,failed,1,1
STP008629,fintech,2021,2.5,6.9,8.9,0,0,0.2,0,1,3.0,0.9,47,bootstrapped,17000.0,1000.0,17.0,5.1,1,0,3,7.3,8.9,79,1.2,no_market_need,failed,0,1
STP008630,ecommerce,2010,6.3,6.6,5.8,0,0,8.8,0,2,3.8,4.4,34,vc_seed,1040000.0,46900.0,22.2,4.5,1,1,0,4.5,2.8,59,10.3,survived,still_operating,1,0
STP008631,agriculture,2017,4.8,2.4,7.9,0,0,2.9,0,4,5.9,3.6,33,bootstrapped,5000.0,500.0,10.0,2.5,0,1,1,5.2,6.1,70,5.0,no_market_need,failed,1,1
STP008632,food_bev,2010,6.9,4.2,3.4,0,0,4.5,0,3,3.5,2.8,32,bootstrapped,1000.0,500.0,2.0,5.2,0,1,0,7.7,10.0,61,7.4,ran_out_of_cash,failed,1,1
STP008633,hardware,2014,5.6,4.5,3.8,0,1,3.4,0,1,6.8,1.0,25,vc_seed,3906000.0,111900.0,34.9,3.7,0,0,2,1.1,4.2,63,4.2,no_market_need,failed,0,1
STP008634,agriculture,2014,1.8,6.9,6.6,0,1,2.6,1,2,7.8,9.4,34,vc_seed,394000.0,37300.0,10.6,1.6,0,1,0,2.0,7.4,48,1.6,no_market_need,failed,0,1
STP008635,consumer_app,2011,5.1,5.4,10.0,0,1,0.4,1,1,5.0,6.4,32,bootstrapped,7000.0,500.0,14.0,6.6,1,1,0,7.5,5.9,56,8.0,survived,still_operating,1,0
STP008636,consumer_app,2017,6.6,0.0,5.4,1,0,6.9,0,2,1.4,5.8,36,bootstrapped,28000.0,1300.0,21.5,0.0,0,1,1,6.1,3.5,71,6.1,no_market_need,failed,1,1
STP008637,agriculture,2010,1.7,7.0,5.0,2,1,4.6,0,2,6.6,5.0,40,bootstrapped,24000.0,700.0,34.3,2.8,0,0,0,7.8,4.4,55,4.1,survived,still_operating,1,0
STP008638,fintech,2009,2.2,2.8,3.4,0,0,6.4,1,4,5.1,6.8,45,angel,110000.0,8200.0,13.4,3.7,1,1,1,4.9,6.5,44,4.4,survived,still_operating,1,0
STP008639,ecommerce,2019,3.2,2.6,5.7,0,0,3.6,0,1,5.4,4.7,45,angel,286000.0,16300.0,17.5,0.0,1,0,1,3.7,2.4,69,4.2,no_market_need,failed,0,1
STP008640,fintech,2012,6.4,6.5,4.4,0,1,9.1,0,1,3.7,5.0,29,angel,207000.0,6700.0,30.9,0.0,1,1,3,7.9,6.0,65,15.3,survived,still_operating,1,0
STP008641,services,2011,2.5,7.9,3.0,0,1,7.9,0,2,1.1,0.8,39,bootstrapped,15000.0,2400.0,6.2,5.5,0,0,3,6.1,4.7,64,2.7,survived,still_operating,1,0
STP008642,services,2018,5.7,5.1,4.9,0,0,12.2,1,3,4.2,8.2,29,bootstrapped,21000.0,500.0,42.0,5.8,0,0,1,3.4,7.0,65,11.8,no_market_need,failed,1,1
STP008643,consumer_app,2016,9.2,5.2,6.2,2,0,13.4,0,2,6.3,0.0,27,bootstrapped,18000.0,2000.0,9.0,5.0,1,1,2,5.4,6.1,58,2.0,ran_out_of_cash,failed,0,1
STP008644,food_bev,2018,5.0,3.3,5.4,0,0,8.3,1,2,0.0,7.7,31,angel,117000.0,4900.0,23.9,3.1,0,1,1,2.1,4.5,56,12.8,survived,still_operating,1,0
STP008645,hardware,2009,3.4,2.0,6.4,0,0,3.3,1,1,1.9,5.8,51,angel,143000.0,5900.0,24.2,7.4,1,0,2,6.4,6.5,58,2.2,survived,still_operating,1,0
STP008646,agriculture,2018,3.0,2.8,5.7,1,0,2.2,1,3,6.1,6.3,43,vc_seed,325000.0,24500.0,13.3,1.8,1,1,0,1.4,3.8,46,2.8,no_market_need,failed,0,1
STP008647,consumer_app,2009,4.6,3.5,5.4,0,0,2.7,0,2,8.3,6.9,25,bootstrapped,57000.0,14200.0,4.0,0.8,1,1,1,4.3,8.6,58,3.2,no_market_need,failed,0,1
STP008648,tech_saas,2020,0.4,3.6,10.0,0,1,5.4,0,2,2.4,5.5,42,bootstrapped,2000.0,500.0,4.0,7.1,1,1,2,9.0,4.9,74,11.9,ran_out_of_cash,failed,1,1
STP008649,services,2020,6.3,4.9,8.8,0,0,12.9,1,3,5.7,7.2,35,vc_seed,113000.0,4000.0,28.2,2.4,1,1,2,6.0,4.1,66,10.8,survived,still_operating,1,0
STP008650,hardware,2017,4.9,4.1,4.6,0,1,3.1,1,3,0.0,3.1,30,vc_series_a_plus,6186000.0,359200.0,17.2,5.3,1,0,1,5.0,2.9,73,3.3,ran_out_of_cash,failed,0,1
STP008651,consumer_app,2019,3.4,4.7,5.3,0,1,3.7,0,2,6.1,6.2,50,vc_series_a_plus,4048000.0,359600.0,11.3,3.8,0,1,2,5.6,8.3,65,1.3,no_market_need,failed,0,1
STP008652,services,2020,2.4,6.9,4.9,0,0,4.3,1,1,4.7,6.1,43,bootstrapped,32000.0,1300.0,24.6,6.6,0,1,0,4.2,5.3,73,10.1,survived,still_operating,1,0
STP008653,fintech,2018,7.1,1.9,4.5,0,0,9.3,1,1,6.7,4.9,52,vc_seed,1074000.0,70700.0,15.2,3.4,0,0,0,0.0,4.9,60,4.6,no_market_need,failed,0,1
STP008654,tech_saas,2018,10.0,4.1,7.0,0,2,1.3,1,2,6.0,6.8,47,bootstrapped,12000.0,500.0,24.0,4.1,0,1,0,4.0,7.6,44,3.7,survived,still_operating,1,0
STP008655,healthtech,2011,6.1,4.7,5.5,0,0,1.8,1,2,1.1,6.8,38,bootstrapped,21000.0,700.0,30.0,4.5,1,0,0,6.2,3.1,67,3.8,survived,still_operating,1,0
STP008656,food_bev,2020,6.2,4.4,5.1,0,0,4.9,1,4,4.9,9.8,33,bootstrapped,20000.0,900.0,22.2,1.2,1,1,2,8.5,2.7,69,10.4,survived,still_operating,1,0
STP008657,tech_saas,2010,4.1,2.2,3.6,0,1,12.4,1,1,1.0,4.3,46,angel,531000.0,31400.0,16.9,4.4,0,1,1,5.8,2.8,65,5.9,survived,still_operating,1,0
STP008658,hardware,2021,5.0,2.6,5.4,0,1,10.2,1,2,0.0,2.2,40,bootstrapped,2000.0,500.0,4.0,3.3,0,0,3,10.0,5.1,61,2.1,ran_out_of_cash,failed,0,1
STP008659,fintech,2018,8.0,6.4,10.0,0,0,4.3,1,3,4.5,8.3,34,bootstrapped,27000.0,900.0,30.0,5.2,1,0,1,5.5,3.7,66,8.9,ran_out_of_cash,failed,1,1
STP008660,services,2019,3.4,6.3,5.9,0,0,5.0,0,3,5.0,7.6,32,angel,698000.0,28800.0,24.2,7.6,1,0,3,4.3,6.9,67,9.3,survived,still_operating,1,0
STP008661,ecommerce,2011,6.3,6.4,7.3,0,1,0.4,0,1,1.7,6.9,35,bootstrapped,24000.0,1700.0,14.1,5.4,1,1,1,9.4,7.8,63,2.2,no_market_need,failed,0,1
STP008662,tech_saas,2008,5.4,7.8,7.2,1,0,2.7,1,1,1.0,4.8,36,angel,413000.0,19100.0,21.6,9.5,1,0,0,0.0,5.4,60,3.9,ran_out_of_cash,failed,0,1
STP008663,services,2015,7.0,5.6,6.7,0,0,4.1,0,3,0.0,4.3,48,vc_series_a_plus,17496000.0,490600.0,35.7,4.5,1,0,1,5.1,2.4,47,4.0,pricing_cost,failed,0,1
STP008664,services,2014,6.4,0.1,3.1,0,1,3.1,1,2,2.2,7.1,46,angel,188000.0,19500.0,9.6,2.7,0,0,2,3.1,4.7,50,7.9,survived,still_operating,1,0
STP008665,biotech,2021,5.5,2.8,4.7,1,0,1.3,1,2,6.0,2.8,23,bootstrapped,10000.0,900.0,11.1,0.4,0,1,1,5.2,5.2,53,0.6,team_conflict,failed,0,1
STP008666,marketplace,2009,2.5,6.6,5.0,1,1,12.3,0,1,2.1,8.2,33,bootstrapped,13000.0,600.0,21.7,4.8,0,0,3,8.8,6.0,62,3.8,outcompeted,failed,0,1
STP008667,services,2013,6.8,8.2,7.8,0,0,2.0,0,1,4.1,7.4,38,bootstrapped,3000.0,500.0,6.0,4.4,1,1,0,7.4,4.8,80,2.3,ran_out_of_cash,failed,0,1
STP008668,services,2008,6.0,7.9,2.7,0,0,9.2,1,1,1.2,6.4,43,bootstrapped,17000.0,2000.0,8.5,6.9,0,1,2,6.1,6.6,58,7.0,survived,still_operating,1,0
STP008669,agriculture,2017,5.5,6.8,6.7,1,0,2.4,1,1,4.7,4.7,28,vc_series_a_plus,24900000.0,1003600.0,24.8,7.9,1,1,2,4.8,5.3,53,4.6,product_issues,failed,0,1
STP008670,services,2009,1.9,6.3,4.6,1,0,7.0,0,1,2.8,4.1,27,vc_seed,1051000.0,45200.0,23.3,1.1,0,0,0,0.3,4.8,80,3.5,no_market_need,failed,0,1
STP008671,consumer_app,2013,4.0,5.0,7.4,0,1,13.0,0,1,4.4,3.5,31,vc_series_a_plus,7985000.0,1996200.0,4.0,6.2,0,0,1,7.5,1.5,76,3.0,ran_out_of_cash,failed,0,1
STP008672,services,2020,5.9,6.1,5.2,0,3,3.0,0,2,3.8,5.3,35,bootstrapped,32000.0,2600.0,12.3,5.5,0,0,2,1.1,2.8,64,4.4,ran_out_of_cash,failed,0,1
STP008673,fintech,2010,3.3,6.2,10.0,0,0,6.7,0,2,2.2,7.2,30,vc_series_a_plus,10189000.0,779800.0,13.1,0.3,1,1,1,3.0,6.6,23,3.6,poor_marketing,failed,0,1
STP008674,marketplace,2020,7.4,2.4,9.9,0,0,4.4,1,1,3.3,8.0,37,vc_seed,86000.0,3200.0,26.9,7.2,1,1,0,3.9,4.8,74,2.5,no_market_need,failed,0,1
STP008675,food_bev,2012,7.3,5.2,8.0,1,0,6.7,1,2,5.0,6.2,39,bootstrapped,13000.0,500.0,26.0,6.7,1,1,1,3.7,6.3,62,10.7,survived,still_operating,1,0
STP008676,healthtech,2020,3.8,7.6,1.8,0,0,5.2,0,3,6.6,3.1,45,bootstrapped,42000.0,1900.0,22.1,5.9,1,1,0,7.1,4.0,61,1.2,ran_out_of_cash,failed,0,1
STP008677,biotech,2021,7.1,4.4,8.2,0,0,3.3,1,3,1.8,6.9,23,bootstrapped,43000.0,1800.0,23.9,5.7,0,0,0,8.8,5.1,57,3.3,no_market_need,failed,0,1
STP008678,agriculture,2013,5.7,2.8,4.6,0,0,1.8,1,3,3.4,6.8,32,vc_seed,4350000.0,187100.0,23.2,2.5,1,1,1,2.5,1.8,59,1.1,no_market_need,failed,0,1
STP008679,marketplace,2014,7.7,8.0,7.1,0,0,1.7,0,1,1.1,1.4,34,vc_seed,1545000.0,47000.0,32.9,8.4,0,0,1,4.5,1.2,62,2.2,survived,acquired,1,0
STP008680,marketplace,2008,5.0,2.8,4.0,0,0,4.3,1,3,5.2,8.3,32,vc_seed,1858000.0,108200.0,17.2,3.7,1,0,2,6.6,4.3,55,3.3,no_market_need,failed,0,1
STP008681,healthtech,2009,6.2,0.0,4.9,0,2,8.3,1,3,6.5,4.0,24,vc_seed,5821000.0,228000.0,25.5,1.5,0,0,0,6.8,6.3,47,4.9,survived,still_operating,1,0
STP008682,healthtech,2016,0.0,8.0,8.1,0,0,5.5,0,3,8.1,3.9,38,vc_seed,950000.0,45300.0,21.0,9.8,1,0,0,6.2,1.8,63,13.1,survived,acquired,1,0
STP008683,consumer_app,2019,7.0,8.0,4.5,1,3,4.3,0,2,3.5,1.4,22,bootstrapped,7000.0,600.0,11.7,5.8,0,1,0,7.2,5.4,72,18.0,survived,still_operating,1,0
STP008684,biotech,2014,4.0,4.7,7.6,1,0,6.3,1,3,0.8,7.2,45,angel,94000.0,6000.0,15.7,5.6,0,1,0,5.4,6.8,73,14.1,survived,still_operating,1,0
STP008685,fintech,2019,4.8,7.9,7.4,0,1,2.3,0,3,1.8,6.4,42,vc_series_a_plus,6946000.0,287200.0,24.2,3.2,1,0,0,4.4,4.6,66,6.4,no_market_need,failed,1,1
STP008686,services,2016,4.3,7.8,2.8,0,0,1.0,1,2,2.5,8.4,27,vc_seed,947000.0,76300.0,12.4,5.0,1,1,0,5.0,6.6,45,4.0,no_market_need,failed,0,1
STP008687,consumer_app,2021,5.0,7.8,4.5,0,0,2.1,1,1,3.2,5.7,27,bootstrapped,9000.0,500.0,18.0,5.0,1,1,0,3.3,4.9,79,14.1,poor_marketing,failed,1,1
STP008688,fintech,2011,7.2,2.3,6.5,0,0,1.8,1,2,7.7,4.3,30,angel,164000.0,6600.0,24.8,3.1,1,1,2,2.8,5.0,57,1.8,ran_out_of_cash,failed,0,1
STP008689,fintech,2012,5.2,3.1,3.6,0,1,14.3,1,3,5.6,7.6,34,bootstrapped,4000.0,500.0,8.0,5.4,1,1,0,6.9,5.9,69,2.2,ran_out_of_cash,failed,0,1
STP008690,consumer_app,2014,6.0,2.1,4.1,0,2,1.3,1,2,6.5,4.7,19,bootstrapped,19000.0,800.0,23.8,3.1,0,0,1,9.3,2.8,55,0.3,poor_marketing,failed,0,1
STP008691,fintech,2012,2.8,0.6,5.3,0,1,2.0,1,2,2.9,3.4,27,angel,146000.0,5400.0,27.0,4.1,0,0,2,6.2,1.3,72,9.3,survived,still_operating,1,0
STP008692,fintech,2014,7.4,6.0,4.3,0,0,4.0,1,2,4.6,4.6,37,vc_seed,836000.0,50300.0,16.6,5.0,0,1,0,4.1,4.6,78,1.8,no_market_need,failed,0,1
STP008693,ecommerce,2009,7.2,6.1,7.0,0,0,29.5,0,2,2.9,8.7,32,angel,9000.0,500.0,18.0,7.2,1,1,2,5.8,3.8,89,1.9,survived,still_operating,1,0
STP008694,fintech,2020,3.2,4.7,5.1,0,0,14.9,1,2,6.0,3.7,43,angel,76000.0,4800.0,15.8,5.4,0,0,1,8.7,4.1,81,6.0,survived,still_operating,1,0
STP008695,food_bev,2016,6.0,6.6,4.2,0,0,8.3,1,2,3.1,4.7,58,angel,92000.0,14000.0,6.6,4.4,0,1,1,6.4,1.3,59,2.1,ran_out_of_cash,failed,0,1
STP008696,tech_saas,2008,9.3,7.1,5.1,0,0,5.4,1,2,5.5,5.0,56,vc_seed,2399000.0,143900.0,16.7,2.6,0,1,1,2.3,6.4,53,5.1,survived,still_operating,1,0
STP008697,marketplace,2018,4.8,2.5,3.0,2,0,1.9,1,4,9.0,6.5,35,bootstrapped,20000.0,1400.0,14.3,3.6,1,1,0,5.0,7.0,41,0.9,team_conflict,failed,0,1
STP008698,ecommerce,2018,3.9,4.6,7.4,0,0,7.1,1,1,5.6,9.4,45,vc_series_a_plus,11788000.0,379300.0,31.1,10.0,1,1,2,2.9,6.2,68,8.8,pricing_cost,failed,1,1
STP008699,tech_saas,2009,1.4,5.3,5.7,0,0,2.3,0,2,7.1,3.4,44,bootstrapped,30000.0,1600.0,18.8,6.3,0,1,1,6.5,1.8,71,3.5,team_conflict,failed,0,1
STP008700,ecommerce,2013,4.2,6.2,4.5,0,0,2.1,1,2,0.7,3.7,41,bootstrapped,52000.0,1500.0,34.7,3.3,0,0,2,3.6,4.8,53,4.8,no_market_need,failed,0,1
STP008701,ecommerce,2012,8.1,4.5,7.3,0,2,7.2,0,3,4.6,9.0,47,bootstrapped,6000.0,500.0,12.0,2.9,0,0,3,3.0,1.7,60,2.3,no_market_need,failed,0,1
STP008702,consumer_app,2018,6.9,8.3,2.2,0,0,3.9,0,4,6.2,0.1,22,vc_seed,2289000.0,125000.0,18.3,6.1,0,1,3,4.9,5.0,32,8.3,team_conflict,failed,1,1
STP008703,consumer_app,2019,5.5,0.0,7.0,0,0,0.3,0,2,3.1,4.7,36,vc_series_a_plus,4606000.0,463100.0,9.9,6.2,0,0,1,4.7,5.6,57,4.6,ran_out_of_cash,failed,0,1
STP008704,fintech,2011,3.6,5.6,0.0,0,0,6.2,0,1,7.7,4.5,32,vc_seed,1706000.0,75100.0,22.7,3.4,1,1,3,4.8,4.9,45,7.5,outcompeted,failed,1,1
STP008705,tech_saas,2020,7.0,5.0,5.2,0,0,0.2,1,1,5.3,4.5,43,bootstrapped,65000.0,7800.0,8.3,5.0,0,0,1,4.7,6.9,75,4.3,survived,still_operating,1,0
STP008706,food_bev,2019,0.3,2.8,4.8,0,0,7.5,1,2,5.7,4.9,37,angel,115000.0,7900.0,14.6,6.3,0,0,0,7.2,3.5,63,4.6,survived,acquired,1,0
STP008707,healthtech,2009,2.2,1.8,6.9,0,0,4.5,0,2,2.5,5.7,26,vc_seed,360000.0,23600.0,15.3,4.4,0,1,0,8.3,2.9,59,2.8,no_market_need,failed,0,1
STP008708,services,2014,1.8,5.8,2.5,0,0,5.5,0,2,2.4,1.6,29,angel,88000.0,3200.0,27.5,6.0,1,1,2,8.0,5.6,50,6.3,product_issues,failed,1,1
STP008709,marketplace,2011,6.7,2.5,5.5,0,0,1.4,0,2,1.8,8.7,31,vc_seed,1758000.0,58200.0,30.2,7.7,1,1,3,0.0,3.4,59,10.9,survived,still_operating,1,0
STP008710,tech_saas,2013,5.5,2.9,5.5,0,0,1.6,0,3,3.8,2.4,39,vc_seed,812000.0,32500.0,25.0,0.0,0,1,2,5.5,4.2,46,6.2,ran_out_of_cash,failed,1,1
STP008711,fintech,2011,6.7,6.2,6.2,0,0,2.1,1,3,3.6,9.6,19,bootstrapped,2000.0,500.0,4.0,4.0,0,1,0,3.4,3.1,64,2.6,team_conflict,failed,0,1
STP008712,tech_saas,2016,7.3,6.0,3.4,0,0,0.9,1,1,4.6,2.2,32,vc_series_a_plus,9158000.0,908700.0,10.1,6.8,1,0,0,3.0,3.2,45,3.0,ran_out_of_cash,failed,0,1
STP008713,services,2008,3.3,1.5,4.2,2,3,1.6,0,2,4.5,4.0,40,vc_seed,1898000.0,122300.0,15.5,7.0,1,1,0,6.2,4.9,61,3.1,survived,still_operating,1,0
STP008714,tech_saas,2019,2.5,8.4,8.0,0,0,6.9,1,3,2.1,5.5,41,bootstrapped,8000.0,500.0,16.0,7.8,0,1,1,6.0,6.7,65,3.5,no_market_need,failed,0,1
STP008715,ecommerce,2008,5.0,1.3,5.7,1,0,3.3,1,2,4.0,3.6,45,bootstrapped,5000.0,500.0,10.0,7.8,0,1,1,6.3,1.2,44,7.0,ran_out_of_cash,failed,1,1
STP008716,consumer_app,2014,6.5,7.8,6.3,0,0,1.1,0,2,3.5,9.9,34,bootstrapped,16000.0,1700.0,9.4,2.4,0,1,2,4.2,7.8,54,2.5,no_market_need,failed,0,1
STP008717,ecommerce,2010,6.4,2.4,6.6,0,0,7.5,1,4,6.8,6.1,37,bootstrapped,15000.0,2000.0,7.5,1.2,1,0,2,2.7,7.4,72,5.2,no_market_need,failed,1,1
STP008718,fintech,2014,4.8,3.9,7.3,0,0,5.3,0,2,1.8,7.1,40,vc_seed,493000.0,17400.0,28.3,1.6,0,0,0,6.4,1.7,58,3.9,no_market_need,failed,0,1
STP008719,tech_saas,2008,2.4,6.9,5.8,0,0,4.5,0,1,4.1,4.9,24,bootstrapped,34000.0,900.0,37.8,5.7,0,1,3,6.4,7.2,56,3.0,survived,still_operating,1,0
STP008720,marketplace,2019,3.3,7.1,5.9,0,1,9.9,0,2,4.9,4.5,33,angel,23000.0,900.0,25.6,3.6,1,1,0,7.2,6.1,39,7.4,ran_out_of_cash,failed,1,1
STP008721,healthtech,2012,2.7,5.2,0.0,0,0,5.3,1,3,5.6,2.4,32,angel,52000.0,2000.0,26.0,1.7,1,1,1,5.1,3.0,68,8.0,no_market_need,failed,1,1
STP008722,consumer_app,2018,6.7,2.4,6.5,0,0,6.5,1,2,6.7,6.5,38,bootstrapped,9000.0,700.0,12.9,6.3,0,1,1,8.5,5.8,57,1.7,survived,still_operating,1,0
STP008723,hardware,2015,4.8,9.1,4.5,0,0,6.7,0,1,4.9,3.2,32,bootstrapped,13000.0,500.0,26.0,4.2,1,1,3,4.1,1.0,68,9.8,survived,still_operating,1,0
STP008724,consumer_app,2010,3.7,1.3,7.2,0,0,7.7,1,3,3.0,2.8,43,bootstrapped,2000.0,500.0,4.0,2.5,0,1,1,4.2,2.9,55,2.7,ran_out_of_cash,failed,0,1
STP008725,ecommerce,2012,3.8,4.2,2.1,0,1,9.4,0,3,5.3,4.5,54,bootstrapped,28000.0,1200.0,23.3,8.8,1,0,0,7.4,8.7,62,1.3,outcompeted,failed,0,1
STP008726,tech_saas,2018,9.1,7.5,6.6,0,0,6.6,1,1,0.7,9.0,29,bootstrapped,36000.0,2500.0,14.4,2.2,0,1,2,5.3,5.7,43,5.3,no_market_need,failed,1,1
STP008727,agriculture,2009,4.0,5.8,7.2,2,0,0.9,1,1,4.4,6.2,38,bootstrapped,10000.0,500.0,20.0,2.6,0,1,3,4.8,3.2,42,7.5,survived,still_operating,1,0
STP008728,marketplace,2021,4.0,6.0,3.5,0,0,4.2,1,2,1.1,6.5,35,vc_seed,1576000.0,73200.0,21.5,5.2,0,0,2,2.0,5.4,73,4.9,survived,still_operating,1,0
STP008729,fintech,2019,4.7,2.3,6.7,0,0,3.0,0,3,4.3,4.2,45,bootstrapped,98000.0,3900.0,25.1,4.4,0,0,2,0.0,6.7,85,8.9,survived,still_operating,1,0
STP008730,healthtech,2018,4.4,6.9,8.6,0,1,3.4,0,3,4.6,3.4,28,vc_series_a_plus,15408000.0,576000.0,26.8,3.4,1,0,1,5.9,10.0,64,2.7,no_market_need,failed,0,1
STP008731,consumer_app,2009,6.4,6.7,4.6,0,0,2.0,0,2,0.0,7.3,35,angel,302000.0,25200.0,12.0,3.1,0,0,0,5.6,1.5,76,2.7,no_market_need,failed,0,1
STP008732,fintech,2017,5.1,4.1,5.6,1,0,19.4,1,2,3.8,3.6,19,bootstrapped,66000.0,2400.0,27.5,4.6,1,0,0,5.1,4.2,77,11.3,survived,still_operating,1,0
STP008733,marketplace,2009,3.6,4.5,4.7,0,0,1.9,0,1,5.2,1.2,38,vc_series_a_plus,5858000.0,219900.0,26.6,3.7,0,1,0,5.2,7.0,52,0.5,no_market_need,failed,0,1
STP008734,services,2017,4.2,3.3,1.5,0,0,7.4,1,2,2.9,5.7,25,bootstrapped,20000.0,3200.0,6.2,5.0,0,1,1,4.3,4.8,50,4.2,survived,still_operating,1,0
STP008735,fintech,2020,3.8,5.1,7.2,0,1,3.3,0,2,5.7,5.5,31,angel,199000.0,8500.0,23.4,3.0,0,0,3,0.9,3.4,65,15.3,survived,still_operating,1,0
STP008736,consumer_app,2012,5.9,3.5,7.6,0,0,4.6,1,3,3.7,5.7,47,angel,184000.0,6000.0,30.7,4.6,1,1,2,2.5,4.6,80,2.2,no_market_need,failed,0,1
STP008737,fintech,2014,4.3,4.7,8.4,0,0,2.5,0,1,3.1,7.7,37,bootstrapped,14000.0,2400.0,5.8,0.7,0,0,2,3.7,6.4,60,2.2,ran_out_of_cash,failed,0,1
STP008738,agriculture,2013,6.4,0.7,7.1,0,0,6.8,0,2,8.2,7.1,35,bootstrapped,11000.0,1100.0,10.0,1.1,0,1,1,7.8,6.0,41,2.5,no_market_need,failed,0,1
STP008739,ecommerce,2019,4.3,4.6,4.5,0,0,0.8,1,2,3.7,4.9,34,vc_series_a_plus,7660000.0,640200.0,12.0,3.9,1,1,1,0.8,3.0,58,5.2,team_conflict,failed,1,1
STP008740,food_bev,2021,5.3,3.6,4.1,0,1,1.7,1,2,4.2,6.6,35,bootstrapped,71000.0,2900.0,24.5,7.8,1,1,2,6.5,4.3,65,8.7,survived,still_operating,1,0
STP008741,ecommerce,2014,6.5,6.0,3.5,0,1,1.3,0,2,1.6,9.0,37,angel,201000.0,11300.0,17.8,7.5,1,1,1,7.8,8.7,63,6.2,survived,still_operating,1,0
STP008742,fintech,2014,3.7,6.6,2.4,1,0,5.6,0,2,3.1,5.9,34,vc_series_a_plus,10628000.0,501100.0,21.2,4.7,0,0,0,3.6,5.8,74,3.8,no_market_need,failed,0,1
STP008743,marketplace,2014,0.3,6.2,4.9,0,0,0.8,0,2,2.2,5.8,33,angel,32000.0,1600.0,20.0,6.8,0,1,0,0.6,8.4,81,7.8,no_market_need,failed,1,1
STP008744,services,2011,3.8,3.5,3.1,2,0,0.4,1,2,4.3,8.0,46,bootstrapped,6000.0,500.0,12.0,3.7,1,0,3,3.0,6.3,37,10.9,ran_out_of_cash,failed,1,1
STP008745,marketplace,2021,1.4,7.5,4.0,0,0,6.4,0,3,8.6,5.4,19,angel,261000.0,18300.0,14.3,5.1,1,0,1,4.6,4.0,43,4.6,team_conflict,failed,0,1
STP008746,hardware,2009,4.7,4.6,5.1,0,0,0.9,1,3,2.4,5.7,23,vc_seed,1844000.0,143400.0,12.9,4.2,0,0,2,2.2,1.5,56,1.9,ran_out_of_cash,failed,0,1
STP008747,consumer_app,2010,3.9,7.2,7.4,0,1,6.8,0,2,1.1,8.9,32,vc_seed,2236000.0,131000.0,17.1,8.8,0,1,2,1.4,8.6,63,3.9,pricing_cost,failed,0,1
STP008748,consumer_app,2010,5.0,8.3,5.4,1,0,1.8,0,2,3.9,9.2,34,angel,26000.0,1400.0,18.6,3.2,1,1,2,8.2,5.6,89,6.5,no_market_need,failed,1,1
STP008749,services,2018,3.4,5.4,8.8,1,0,2.7,0,3,2.4,6.4,36,vc_seed,2355000.0,254300.0,9.3,4.6,0,0,1,3.3,1.8,71,1.9,ran_out_of_cash,failed,0,1
STP008750,healthtech,2012,1.8,5.6,5.5,0,0,1.3,0,3,3.0,3.7,36,vc_seed,28000.0,2500.0,11.2,0.0,0,0,1,2.4,8.1,58,3.0,no_market_need,failed,0,1
STP008751,ecommerce,2018,4.0,4.7,4.2,0,0,4.9,1,3,2.7,4.3,33,vc_series_a_plus,17091000.0,1184700.0,14.4,8.9,1,1,0,4.4,6.4,52,4.2,no_market_need,failed,0,1
STP008752,fintech,2011,5.8,4.0,5.8,0,0,1.0,0,4,3.7,2.4,32,angel,112000.0,5200.0,21.5,6.2,1,1,2,5.0,5.1,75,1.7,ran_out_of_cash,failed,0,1
STP008753,healthtech,2012,8.1,2.9,8.4,0,1,7.3,1,2,4.0,2.8,38,bootstrapped,9000.0,500.0,18.0,2.9,0,0,1,5.7,9.2,86,8.1,survived,still_operating,1,0
STP008754,ecommerce,2010,3.2,9.8,6.8,0,3,11.6,1,1,5.1,7.2,23,vc_series_a_plus,15849000.0,546300.0,29.0,4.2,0,1,0,2.7,1.7,32,7.6,poor_marketing,failed,1,1
STP008755,ecommerce,2009,4.5,1.4,0.0,0,0,2.2,0,3,1.3,6.8,34,vc_seed,5025000.0,217000.0,23.2,6.7,0,1,0,4.7,5.2,81,4.3,survived,still_operating,1,0
STP008756,ecommerce,2008,4.4,1.5,5.2,1,1,9.6,1,1,1.1,7.0,43,bootstrapped,16000.0,600.0,26.7,5.5,0,1,2,5.8,2.6,46,10.1,survived,acquired,1,0
STP008757,food_bev,2015,0.5,1.2,4.6,0,0,5.6,0,2,8.1,2.6,34,vc_seed,943000.0,64300.0,14.7,1.2,0,0,1,4.2,3.7,69,18.0,survived,still_operating,1,0
STP008758,marketplace,2020,4.7,1.8,7.4,1,0,3.6,0,2,3.7,4.0,45,bootstrapped,14000.0,700.0,20.0,0.6,0,1,1,8.2,9.0,74,3.1,no_market_need,failed,0,1
